datetime_utc,0,1,2,3,4,5,6,7
2023-07-15 12:00:00+02:00,19.63875,38.005,39.69,35.0,37.5,37.55,69.875,
2023-07-15 13:00:00+02:00,18.20375,32.504999999999995,32.0,32.010000000000005,57.0,33.87,73.17999999999999,
2023-07-15 14:00:00+02:00,13.75125,15.99,16.834999999999997,14.84,16.84,16.34,65.14,
2023-07-15 15:00:00+02:00,13.5275,11.015,14.36,15.145,47.5,13.865,55.14,
2023-07-15 16:00:00+02:00,13.3975,7.7,12.005,15.0,47.5,12.16,71.195,
2023-07-15 17:00:00+02:00,18.9825,14.31,17.345,21.905,14.065,45.0,66.895,
2023-07-15 18:00:00+02:00,53.02375,30.0,30.3,40.0,32.34,33.11,32.7,
2023-07-15 19:00:00+02:00,81.37125,79.81,67.0,73.06,66.81,66.81,68.0,
2023-07-15 20:00:00+02:00,95.255,89.0,87.0,92.0,88.0,89.0,90.0,89.0
2023-07-15 21:00:00+02:00,97.8725,104.27,102.03,104.0,102.02,98.05,100.0,107.02
2023-07-15 22:00:00+02:00,93.8025,104.0,100.03,102.99,102.02,96.32,98.1,106.54
2023-07-15 23:00:00+02:00,84.85249999999999,99.0,87.0,98.88,98.0,86.6,92.7,80.0
2023-07-16 00:00:00+02:00,69.17375,78.65,80.02,92.5,,,,
2023-07-16 01:00:00+02:00,41.86375,72.18,72.6,79.55,,,,
2023-07-16 02:00:00+02:00,31.685,70.84,69.66,73.16,,,,
2023-07-16 03:00:00+02:00,29.22125,69.71,66.26,66.71,,,,
2023-07-16 04:00:00+02:00,30.52125,69.71,66.26,73.7,60.0,,,
2023-07-16 05:00:00+02:00,30.0125,71.63,68.98,73.12,60.0,,,
2023-07-16 06:00:00+02:00,31.86,75.7,75.98,77.29,61.98,,,
2023-07-16 07:00:00+02:00,28.112500000000004,74.73,72.98,76.8,65.35,60.48,,
2023-07-16 08:00:00+02:00,24.73375,64.71,61.72,51.69,43.01,60.52,,
2023-07-16 09:00:00+02:00,8.8325,24.47,20.0,20.0,16.98,7.98,,
2023-07-16 10:00:00+02:00,4.119999999999999,23.99,25.01,24.0,26.0,26.75,,
2023-07-16 11:00:00+02:00,0.9799999999999996,27.505000000000003,27.880000000000003,27.255000000000003,29.0,29.630000000000003,,
2023-07-16 12:00:00+02:00,-4.69625,27.005000000000003,28.255000000000003,27.755000000000003,28.855,31.4,26.625,
2023-07-16 13:00:00+02:00,-14.645,30.015,31.525,29.35,30.015,30.27,28.98,
2023-07-16 14:00:00+02:00,-20.39375,29.98,34.38,28.15,30.0,30.1,28.25,
2023-07-16 15:00:00+02:00,-15.48875,20.375,25.005000000000003,22.005000000000003,21.5,21.5,15.375,
2023-07-16 16:00:00+02:00,-2.2812499999999987,14.79,18.195,15.855,13.69,12.945,3.1949999999999994,
2023-07-16 17:00:00+02:00,14.40125,12.2,18.195,16.345,13.69,10.455,9.35,
2023-07-16 18:00:00+02:00,43.53125,35.35,34.605000000000004,35.83,32.8,32.25,25.950000000000003,
2023-07-16 19:00:00+02:00,97.75875,89.82,89.82,87.9,83.66,78.82,70.41,
2023-07-16 20:00:00+02:00,106.425,98.0,99.0,97.98,93.48,89.15,96.25,93.0
2023-07-16 21:00:00+02:00,113.91625,108.62,110.72,106.0,106.0,103.9,105.0,105.0
2023-07-16 22:00:00+02:00,115.2325,112.85,114.95,110.4,108.95,105.05,106.0,104.0
2023-07-16 23:00:00+02:00,107.455,107.0,108.85,104.0,103.0,99.0,100.1,93.0
2023-07-17 00:00:00+02:00,92.58375,85.68,91.88,93.49,,,,
2023-07-17 01:00:00+02:00,77.06,75.02,76.99,86.82,,,,
2023-07-17 02:00:00+02:00,72.02625,73.97,71.05,81.05,,,,
2023-07-17 03:00:00+02:00,68.73875,75.0,74.99,83.44,,,,
2023-07-17 04:00:00+02:00,69.41125,75.02,73.74,84.1,90.11,,,
2023-07-17 05:00:00+02:00,72.32875,73.4,74.0,84.5,90.11,,,
2023-07-17 06:00:00+02:00,90.9325,81.51,85.01,83.71,73.52,,,
2023-07-17 07:00:00+02:00,102.5325,103.5,106.85,109.89,94.5,80.11,,
2023-07-17 08:00:00+02:00,109.3125,108.85,110.85,113.85,102.76,89.0,,
2023-07-17 09:00:00+02:00,96.17,94.58,96.08,96.08,88.69,75.11,,
2023-07-17 10:00:00+02:00,77.4775,78.4,83.15,78.5,77.4,73.52,,
2023-07-17 11:00:00+02:00,62.805,74.5,80.32,78.52,75.11,73.52,,
2023-07-17 12:00:00+02:00,55.49375,86.02,95.76,91.01,86.01,82.11,81.01,
2023-07-17 13:00:00+02:00,42.34875,75.74,80.32,78.52,76.44,74.5,74.64,
2023-07-17 14:00:00+02:00,41.84125,75.74,80.31,79.04,78.32,74.42,75.3,
2023-07-17 15:00:00+02:00,43.64,76.01,80.31,79.01,78.02,74.0,73.58,
2023-07-17 16:00:00+02:00,61.20125,75.74,80.27,80.15,78.05,73.02,74.14,
2023-07-17 17:00:00+02:00,78.7325,77.36,82.16,80.36,77.0,75.36,73.17,
2023-07-17 18:00:00+02:00,88.6525,86.24,90.95,86.79,85.0,84.24,83.43,
2023-07-17 19:00:00+02:00,107.43,90.0,90.0,90.0,90.0,90.0,84.95,
2023-07-17 20:00:00+02:00,121.6475,111.98,110.98,110.98,109.98,107.73,103.72,114.75
2023-07-17 21:00:00+02:00,129.48250000000002,125.0,127.0,125.0,123.33,121.0,119.0,123.07
2023-07-17 22:00:00+02:00,126.51,126.14,125.44,124.0,121.54,118.0,119.0,131.69
2023-07-17 23:00:00+02:00,111.8775,110.5,109.49,109.01,107.49,104.49,106.39,102.99
2023-07-18 00:00:00+02:00,99.50375,100.28,100.25,100.11,,,,
2023-07-18 01:00:00+02:00,85.56375,86.8,84.42,84.58,,,,
2023-07-18 02:00:00+02:00,80.60125,86.1,82.9,80.11,,,,
2023-07-18 03:00:00+02:00,79.5375,86.8,81.8,79.99,,,,
2023-07-18 04:00:00+02:00,79.87375,84.0,80.0,81.89,79.99,,,
2023-07-18 05:00:00+02:00,86.56875,89.75,82.15,86.2,79.99,,,
2023-07-18 06:00:00+02:00,95.12375,94.89,93.9,94.0,92.0,,,
2023-07-18 07:00:00+02:00,107.29625,108.65,106.75,109.0,104.66,114.55,,
2023-07-18 08:00:00+02:00,111.14,108.01,107.0,110.0,106.0,114.75,,
2023-07-18 09:00:00+02:00,99.00875,97.75,95.5,95.35,93.61,95.57,,
2023-07-18 10:00:00+02:00,90.8725,91.8,91.65,88.4,82.81,79.86,,
2023-07-18 11:00:00+02:00,88.69,87.74,86.0,83.95,80.5,76.55,,
2023-07-18 12:00:00+02:00,86.26625,83.99,84.66499999999999,86.11,79.99,83.0,80.01,
2023-07-18 13:00:00+02:00,83.775,82.245,81.0,79.995,80.0,81.0,81.0,
2023-07-18 14:00:00+02:00,84.62625,82.83,81.0,80.0,81.0,80.87,81.66,
2023-07-18 15:00:00+02:00,86.16625,82.175,81.9,81.0,81.8,81.0,84.0,
2023-07-18 16:00:00+02:00,90.5975,84.13,84.78,84.45,83.0,80.0,88.0,
2023-07-18 17:00:00+02:00,103.18375,94.75,91.65,93.54,91.89,87.46,94.59,
2023-07-18 18:00:00+02:00,121.35125,98.85,96.37,94.1,91.89,83.25,98.85,
2023-07-18 19:00:00+02:00,149.8375,98.85,98.85,93.35,91.85,87.2,99.41,
2023-07-18 20:00:00+02:00,164.23,110.31,110.31,102.0,102.76,105.9,110.31,130.31
2023-07-18 21:00:00+02:00,151.31375,123.01,123.75,115.26,118.03,123.01,125.01,139.99
2023-07-18 22:00:00+02:00,133.18,119.55,120.55,115.0,116.0,123.9,123.0,138.0
2023-07-18 23:00:00+02:00,112.40875,110.4,111.05,107.3,109.3,114.75,114.3,112.98
2023-07-19 00:00:00+02:00,107.68625,108.1,110.21,107.59,,,,
2023-07-19 01:00:00+02:00,99.31625,101.15,102.52,100.4,,,,
2023-07-19 02:00:00+02:00,94.92,97.25,97.25,96.8,,,,
2023-07-19 03:00:00+02:00,89.8875,88.42,90.05,80.3,,,,
2023-07-19 04:00:00+02:00,85.15875,86.9,87.1,80.11,82.05,,,
2023-07-19 05:00:00+02:00,88.27125000000001,86.62,87.1,80.11,81.2,,,
2023-07-19 06:00:00+02:00,93.34625,97.5,100.6,88.72,86.0,,,
2023-07-19 07:00:00+02:00,110.96875,105.06,110.06,103.84,110.77,105.06,,
2023-07-19 08:00:00+02:00,113.9875,111.3,116.3,113.3,114.9,114.9,,
2023-07-19 09:00:00+02:00,102.82375,98.06,104.4,99.9,108.89,104.05,,
2023-07-19 10:00:00+02:00,93.07125,89.43,92.66,93.08,97.61,93.2,,
2023-07-19 11:00:00+02:00,87.30625,84.0,84.07,88.0,90.0,85.81,,
2023-07-19 12:00:00+02:00,84.33375,85.4,84.0,89.3,91.3,88.29,98.61,
2023-07-19 13:00:00+02:00,79.7125,85.0,84.0,89.0,91.99,91.85,98.15,
2023-07-19 14:00:00+02:00,76.79375,82.5,81.66,85.52,88.85,91.87,97.72,
2023-07-19 15:00:00+02:00,78.29375,80.05,80.11,83.42,86.75,90.42,93.63,
2023-07-19 16:00:00+02:00,83.76125,78.45,78.55,80.0,85.12,87.24,85.48,
2023-07-19 17:00:00+02:00,88.08375000000001,77.54,77.76,78.11,83.52,86.43,86.0,
2023-07-19 18:00:00+02:00,102.40625,82.72,82.72,82.82,90.0,96.12,95.0,
2023-07-19 19:00:00+02:00,119.43625,95.25,98.56,99.0,101.0,104.0,100.0,
2023-07-19 20:00:00+02:00,124.855,98.24,100.33,102.33,101.86,102.33,110.0,118.75
2023-07-19 21:00:00+02:00,125.27625,109.67,112.0,110.52,113.7,114.04,116.54,117.0
2023-07-19 22:00:00+02:00,119.03125,112.27,115.25,112.0,113.45,114.53,118.56,115.0
2023-07-19 23:00:00+02:00,104.9875,98.63,101.6,100.8,101.63,102.0,108.0,106.5
2023-07-20 00:00:00+02:00,100.14125,99.02,102.71,101.02,,,,
2023-07-20 01:00:00+02:00,94.51875,92.4,96.3,94.4,,,,
2023-07-20 02:00:00+02:00,85.31125,88.1,90.1,85.11,,,,
2023-07-20 03:00:00+02:00,81.93875,88.09,90.09,85.58,,,,
2023-07-20 04:00:00+02:00,81.98125,87.0,89.72,86.92,90.0,,,
2023-07-20 05:00:00+02:00,84.96625,94.0,96.5,93.0,96.0,,,
2023-07-20 06:00:00+02:00,98.0975,101.73,112.0,100.0,100.1,,,
2023-07-20 07:00:00+02:00,109.4975,110.0,116.8,110.7,109.99,106.88,,
2023-07-20 08:00:00+02:00,110.6925,111.46,116.8,117.45,115.62,111.45,,
2023-07-20 09:00:00+02:00,101.59625,101.28,114.99,112.09,114.0,114.0,,
2023-07-20 10:00:00+02:00,92.7175,96.5,97.3,105.16,104.0,109.55,,
2023-07-20 11:00:00+02:00,88.115,95.5,93.5,96.0,96.0,96.0,,
2023-07-20 12:00:00+02:00,84.69749999999999,91.01,91.11,92.0,93.02,97.0,89.9,
2023-07-20 13:00:00+02:00,78.24125,81.97,85.41,83.35,84.86,88.13,89.1,
2023-07-20 14:00:00+02:00,78.6175,76.72,78.72,77.97,79.58,81.72,82.3,
2023-07-20 15:00:00+02:00,80.06125,76.15,77.03,77.28,77.0,80.03,80.1,
2023-07-20 16:00:00+02:00,83.02125000000001,77.31,77.31,80.31,79.0,81.31,77.19,
2023-07-20 17:00:00+02:00,90.21875,77.45,77.95,78.7,78.31,80.65,77.32,
2023-07-20 18:00:00+02:00,101.1875,75.25,75.25,77.59,75.59,77.31,75.13,
2023-07-20 19:00:00+02:00,120.925,83.11,82.16,80.11,81.0,83.02,81.5,
2023-07-20 20:00:00+02:00,136.78,100.46,101.45,97.56,99.0,99.95,96.46,92.43
2023-07-20 21:00:00+02:00,129.70125000000002,108.34,110.8,104.75,107.3,108.23,106.36,100.95
2023-07-20 22:00:00+02:00,120.80125,109.97,112.47,107.47,109.85,109.97,109.97,101.22
2023-07-20 23:00:00+02:00,109.09875,107.35,107.84,107.35,106.85,106.84,106.39,92.84
2023-07-21 00:00:00+02:00,101.58375,96.17,96.17,99.75,,,,
2023-07-21 01:00:00+02:00,92.94375,86.79,87.1,88.0,,,,
2023-07-21 02:00:00+02:00,88.3,81.0,84.68,82.61,,,,
2023-07-21 03:00:00+02:00,84.5875,81.0,85.62,85.0,,,,
2023-07-21 04:00:00+02:00,83.83,81.99,85.99,84.51,81.0,,,
2023-07-21 05:00:00+02:00,88.435,86.9,88.01,86.1,80.4,,,
2023-07-21 06:00:00+02:00,96.23,101.9,104.0,98.5,87.0,,,
2023-07-21 07:00:00+02:00,110.07,109.38,111.38,111.75,109.38,115.4,,
2023-07-21 08:00:00+02:00,112.96875,111.51,111.55,113.99,114.89,119.99,,
2023-07-21 09:00:00+02:00,103.31375,100.69,102.59,104.0,105.08,109.55,,
2023-07-21 10:00:00+02:00,96.2625,94.82,92.35,94.35,92.5,90.35,,
2023-07-21 11:00:00+02:00,93.16,91.95,91.72,93.22,94.32,96.33,,
2023-07-21 12:00:00+02:00,87.9875,88.0,88.21,90.0,90.0,95.92,88.4,
2023-07-21 13:00:00+02:00,86.795,91.72,91.93,93.72,91.73,99.37,92.12,
2023-07-21 14:00:00+02:00,84.24125000000001,85.34,86.01,88.1,86.0,92.65,83.15,
2023-07-21 15:00:00+02:00,81.28875000000001,76.86,76.87,78.92,78.96,80.7,76.76,
2023-07-21 16:00:00+02:00,81.60875,75.2,74.66,77.2,77.6,76.695,94.675,
2023-07-21 17:00:00+02:00,86.02374999999999,74.995,76.29,78.545,92.275,87.0,97.845,
2023-07-21 18:00:00+02:00,91.95125,79.93,80.48,79.94,80.33,81.98,81.0,
2023-07-21 19:00:00+02:00,109.655,88.72,90.72,88.47,91.72,94.62,99.0,
2023-07-21 20:00:00+02:00,118.3825,100.09,99.4,99.0,101.99,103.09,111.55,103.09
2023-07-21 21:00:00+02:00,115.0225,103.65,103.0,101.0,102.23,103.25,109.5,106.5
2023-07-21 22:00:00+02:00,111.26375,109.38,107.39,105.4,105.0,103.9,106.38,100.24
2023-07-21 23:00:00+02:00,100.79125,102.0,101.0,97.76,96.0,95.9,98.46,94.5
2023-07-22 00:00:00+02:00,100.07875,93.14,90.64,94.98,,,,
2023-07-22 01:00:00+02:00,100.66,98.3,98.0,101.66,,,,
2023-07-22 02:00:00+02:00,97.78,97.2,95.2,98.79,,,,
2023-07-22 03:00:00+02:00,97.0175,94.97,92.39,89.0,,,,
2023-07-22 04:00:00+02:00,93.885,92.76,90.0,91.0,81.5,,,
2023-07-22 05:00:00+02:00,91.2175,90.01,85.72,91.68,80.26,,,
2023-07-22 06:00:00+02:00,94.39125,98.05,97.47,102.19,92.75,,,
2023-07-22 07:00:00+02:00,93.53,100.0,98.73,102.77,96.0,101.4,,
2023-07-22 08:00:00+02:00,91.24625,97.51,95.01,102.01,99.0,100.81,,
2023-07-22 09:00:00+02:00,84.4575,80.1,80.99,81.88,76.16,72.0,,
2023-07-22 10:00:00+02:00,76.13,75.9,77.24,77.9,70.0,70.42500000000001,,
2023-07-22 11:00:00+02:00,65.70625,76.39500000000001,76.045,74.22,81.475,83.725,,
2023-07-22 12:00:00+02:00,63.6225,76.39500000000001,74.215,74.22,83.22,74.73,83.875,
2023-07-22 13:00:00+02:00,52.03375,76.64500000000001,74.47,74.475,82.235,73.81,78.95,
2023-07-22 14:00:00+02:00,50.145,75.85,73.42,73.52000000000001,71.60499999999999,72.1,78.95,
2023-07-22 15:00:00+02:00,52.26,71.1,71.9,74.24,67.89,70.45,70.9,
2023-07-22 16:00:00+02:00,61.35875,69.8,69.6,69.8,66.59,68.99,64.475,
2023-07-22 17:00:00+02:00,76.08,72.0,72.71,73.5,68.99,71.05,71.47,
2023-07-22 18:00:00+02:00,88.85125,80.0,79.99,80.03,78.25,78.25,76.9,
2023-07-22 19:00:00+02:00,101.32625,90.26,88.8,90.0,93.81,92.0,89.7,
2023-07-22 20:00:00+02:00,109.47125,107.18,105.43,106.1,106.49,105.49,107.0,108.14
2023-07-22 21:00:00+02:00,109.2425,109.24,108.4,108.41,109.86,107.73,113.4,111.45
2023-07-22 22:00:00+02:00,107.19125,110.77,109.42,110.43,109.42,108.75,112.75,109.89
2023-07-22 23:00:00+02:00,101.38375,108.47,106.47,107.48,106.38,104.25,110.22,103.22
2023-07-23 00:00:00+02:00,94.86,103.13,102.03,100.08,,,,
2023-07-23 01:00:00+02:00,87.6425,100.01,98.0,97.06,,,,
2023-07-23 02:00:00+02:00,73.43875,93.28,95.28,96.48,,,,
2023-07-23 03:00:00+02:00,58.3775,92.67,95.17,94.67,,,,
2023-07-23 04:00:00+02:00,47.8875,90.45,93.16,91.81,111.0,,,
2023-07-23 05:00:00+02:00,45.38625,91.11,94.1,96.54,98.0,,,
2023-07-23 06:00:00+02:00,41.01125,91.16,90.0,95.0,97.16,,,
2023-07-23 07:00:00+02:00,38.5375,88.95,86.68,91.68,93.0,106.25,,
2023-07-23 08:00:00+02:00,36.415,78.11,78.11,79.89,81.0,96.61,,
2023-07-23 09:00:00+02:00,34.155,70.4,68.255,73.0,70.0,83.125,,
2023-07-23 10:00:00+02:00,26.325000000000003,36.2,61.945,38.975,36.825,66.125,,
2023-07-23 11:00:00+02:00,24.87125,18.825,13.775,16.795,0.55,45.055,,
2023-07-23 12:00:00+02:00,25.5175,13.94,13.275,14.295,-2.165,13.845,11.775,
2023-07-23 13:00:00+02:00,19.985,13.145,12.75,14.045,-2.725,12.8,49.505,
2023-07-23 14:00:00+02:00,16.197499999999998,2.23,3.42,1.42,-2.0,0.0,2.295,
2023-07-23 15:00:00+02:00,18.825,0.69,1.415,-0.5750000000000002,0.94,0.94,56.29,
2023-07-23 16:00:00+02:00,21.5375,0.0,0.75,1.44,2.0,2.5,52.5,
2023-07-23 17:00:00+02:00,26.2175,0.0,4.525,10.53,5.1,5.574999999999999,52.5,
2023-07-23 18:00:00+02:00,45.74,20.1,23.44,35.6,36.0,31.1,18.9,
2023-07-23 19:00:00+02:00,78.88875,70.85,71.75,70.65,79.09,75.65,68.7,
2023-07-23 20:00:00+02:00,99.1475,84.5,84.75,80.77,83.41,83.0,85.0,95.02
2023-07-23 21:00:00+02:00,105.44875,92.1,91.3,88.32,88.0,90.0,89.92,99.0
2023-07-23 22:00:00+02:00,107.99875,105.95,99.0,96.0,97.0,97.0,96.4,102.0
2023-07-23 23:00:00+02:00,103.1875,107.71,101.03,93.7,98.7,97.71,95.0,93.89
2023-07-24 00:00:00+02:00,88.73125,100.54,100.0,94.08,,,,
2023-07-24 01:00:00+02:00,83.275,98.78,98.0,90.9,,,,
2023-07-24 02:00:00+02:00,78.29375,86.39,86.4,79.4,,,,
2023-07-24 03:00:00+02:00,76.83,82.86,80.86,73.86,,,,
2023-07-24 04:00:00+02:00,76.52000000000001,80.01,78.0,74.01,69.0,,,
2023-07-24 05:00:00+02:00,87.16624999999999,90.1,88.06,82.49,75.0,,,
2023-07-24 06:00:00+02:00,96.2575,104.43,102.4,87.76,88.0,,,
2023-07-24 07:00:00+02:00,103.60375,103.14,100.68,93.0,93.0,100.0,,
2023-07-24 08:00:00+02:00,108.79375,102.64,99.64,95.64,101.03,108.64,,
2023-07-24 09:00:00+02:00,105.6575,98.1,93.11,87.76,93.6,101.0,,
2023-07-24 10:00:00+02:00,101.33875,93.2,86.25,82.94,89.95,93.27,,
2023-07-24 11:00:00+02:00,95.865,85.63,80.93,78.94,84.06,81.62,,
2023-07-24 12:00:00+02:00,89.61375,74.13,71.79,77.56,81.31,84.0,80.7,
2023-07-24 13:00:00+02:00,83.46000000000001,74.4,70.24,79.66,80.66,80.0,81.8,
2023-07-24 14:00:00+02:00,78.68375,72.14,67.81,75.0,77.14,78.0,78.3,
2023-07-24 15:00:00+02:00,73.1,65.47,63.6,70.0,68.0,68.0,78.4,
2023-07-24 16:00:00+02:00,72.43375,62.9,61.9,66.2,66.2,67.8,74.81,
2023-07-24 17:00:00+02:00,82.6875,64.6,61.61,67.9,78.0,77.0,62.5,
2023-07-24 18:00:00+02:00,90.515,65.8,60.11,67.3,77.6,74.71,61.9,
2023-07-24 19:00:00+02:00,99.66125,70.88,66.9,70.9,80.0,80.0,63.01,
2023-07-24 20:00:00+02:00,113.67625,92.55,89.4,83.9,87.9,91.8,91.86,78.73
2023-07-24 21:00:00+02:00,113.0425,94.86,93.53,88.39,95.0,97.25,105.35,85.25
2023-07-24 22:00:00+02:00,108.0,94.39,94.95,91.89,93.0,96.0,104.04,90.84
2023-07-24 23:00:00+02:00,103.9775,93.39,93.15,91.39,95.0,95.39,102.16,96.39
2023-07-25 00:00:00+02:00,98.74375,94.87,92.0,93.0,,,,
2023-07-25 01:00:00+02:00,90.17875,89.0,84.36,87.89,,,,
2023-07-25 02:00:00+02:00,88.48625,85.2,83.7,85.0,,,,
2023-07-25 03:00:00+02:00,85.39625000000001,84.53,79.87,74.59,,,,
2023-07-25 04:00:00+02:00,82.045,81.99,80.72,83.21,74.0,,,
2023-07-25 05:00:00+02:00,87.5675,85.43,84.43,89.03,78.6,,,
2023-07-25 06:00:00+02:00,96.7475,94.1,91.0,93.73,85.0,,,
2023-07-25 07:00:00+02:00,107.115,99.84,95.21,95.72,98.68,96.45,,
2023-07-25 08:00:00+02:00,115.82125,98.03,94.0,97.0,99.0,99.0,,
2023-07-25 09:00:00+02:00,104.72625,91.0,82.76,89.0,86.53,73.53,,
2023-07-25 10:00:00+02:00,97.6425,77.5,69.97,68.55,70.0,65.0,,
2023-07-25 11:00:00+02:00,91.5575,77.54,73.02,68.5,71.0,62.75,,
2023-07-25 12:00:00+02:00,86.35,76.0,78.5,76.57,77.13,75.0,75.75999999999999,
2023-07-25 13:00:00+02:00,79.01125,78.0,75.75,71.67,74.27,72.63499999999999,73.255,
2023-07-25 14:00:00+02:00,75.6175,73.44,73.0,72.0,70.0,66.0,69.25,
2023-07-25 15:00:00+02:00,77.1975,71.81,67.53999999999999,70.205,67.16499999999999,69.7,74.91,
2023-07-25 16:00:00+02:00,80.70375,72.11,66.72999999999999,71.2,66.5,69.0,65.75,
2023-07-25 17:00:00+02:00,88.56125,72.11,67.145,71.33500000000001,66.5,69.0,65.58500000000001,
2023-07-25 18:00:00+02:00,97.59625,72.61,67.82499999999999,72.0,68.5,69.5,67.5,
2023-07-25 19:00:00+02:00,114.0625,80.89,70.0,74.22,70.0,68.55,68.55,
2023-07-25 20:00:00+02:00,120.26875,100.38,94.38,93.82,98.75,96.45,96.45,97.0
2023-07-25 21:00:00+02:00,121.38625,112.46,108.01,108.01,108.01,101.01,104.34,99.61
2023-07-25 22:00:00+02:00,112.71625,102.84,98.0,101.05,102.84,101.0,104.26,104.06
2023-07-25 23:00:00+02:00,103.41625,97.77,92.0,93.34,95.2,95.45,94.41,94.0
2023-07-26 00:00:00+02:00,100.065,102.3,101.65,99.8,,,,
2023-07-26 01:00:00+02:00,91.76375,94.19,92.95,92.08,,,,
2023-07-26 02:00:00+02:00,87.75125,89.11,90.1,89.25,,,,
2023-07-26 03:00:00+02:00,84.6125,91.38,93.81,90.38,,,,
2023-07-26 04:00:00+02:00,82.63374999999999,89.1,91.1,92.1,83.02,,,
2023-07-26 05:00:00+02:00,88.02125,91.8,90.87,91.39,84.87,,,
2023-07-26 06:00:00+02:00,99.4775,101.84,102.84,99.66,99.0,,,
2023-07-26 07:00:00+02:00,109.47,106.75,105.61,106.35,100.8,105.83,,
2023-07-26 08:00:00+02:00,114.31375,106.15,104.0,107.17,105.09,111.15,,
2023-07-26 09:00:00+02:00,107.4125,102.85,101.48,102.08,98.14,97.8,,
2023-07-26 10:00:00+02:00,100.0225,93.91,92.31,95.81,90.19,93.42,,
2023-07-26 11:00:00+02:00,93.35875,88.34,88.0,90.87,89.0,89.06,,
2023-07-26 12:00:00+02:00,89.86875,86.43,86.51,89.1,88.49,88.32,82.0,
2023-07-26 13:00:00+02:00,86.6,85.34,86.41,88.21,83.0,85.14,77.0,
2023-07-26 14:00:00+02:00,82.7825,84.86,85.68,87.0,83.0,86.77,72.21,
2023-07-26 15:00:00+02:00,81.00375,82.91,83.9,85.44,82.0,84.0,72.36,
2023-07-26 16:00:00+02:00,86.29875,81.0,79.0,83.0,83.1,83.9,77.19,
2023-07-26 17:00:00+02:00,93.565,85.34,85.44,87.41,85.0,89.08,82.0,
2023-07-26 18:00:00+02:00,101.21125,94.21,88.62,89.06,90.0,92.93,71.42,
2023-07-26 19:00:00+02:00,115.74125,105.0,107.15,101.2,100.04,103.73,100.0,
2023-07-26 20:00:00+02:00,122.1675,113.19,115.0,114.39,110.3,114.0,112.0,110.5
2023-07-26 21:00:00+02:00,120.59,114.67,114.89,114.39,111.91,114.39,110.69,110.6
2023-07-26 22:00:00+02:00,114.49375,119.49,118.35,117.0,114.3,119.94,114.3,112.0
2023-07-26 23:00:00+02:00,103.125,109.3,109.1,109.39,101.89,109.94,106.01,110.5
2023-07-27 00:00:00+02:00,105.39875,116.26,119.2,122.57,,,,
2023-07-27 01:00:00+02:00,94.27125,110.66,110.15,113.85,,,,
2023-07-27 02:00:00+02:00,89.49625,108.5,108.5,110.67,,,,
2023-07-27 03:00:00+02:00,85.535,107.87,109.86,107.96,,,,
2023-07-27 04:00:00+02:00,82.69375,105.1,106.99,105.2,105.23,,,
2023-07-27 05:00:00+02:00,88.88499999999999,107.86,106.86,106.96,108.18,,,
2023-07-27 06:00:00+02:00,93.605,112.99,113.6,109.15,106.82,,,
2023-07-27 07:00:00+02:00,102.30125,113.8,113.85,113.45,108.35,114.23,,
2023-07-27 08:00:00+02:00,106.94375,109.5,109.5,109.6,105.23,111.0,,
2023-07-27 09:00:00+02:00,101.775,96.12,97.22,98.0,94.91,97.88,,
2023-07-27 10:00:00+02:00,99.67,93.0,94.0,93.8,91.65,81.2,,
2023-07-27 11:00:00+02:00,94.085,90.39,90.39,90.49,89.0,88.46,,
2023-07-27 12:00:00+02:00,88.53,89.45,87.5,86.45,88.37,89.66,96.45,
2023-07-27 13:00:00+02:00,84.3925,83.01,82.21,79.98,81.24,85.47,90.5,
2023-07-27 14:00:00+02:00,82.92875,81.33,79.0,78.18,77.0,79.48,87.0,
2023-07-27 15:00:00+02:00,83.45125,79.01,76.01,74.01,75.625,78.08500000000001,87.755,
2023-07-27 16:00:00+02:00,86.2075,76.6,73.6,71.6,73.215,75.675,85.71000000000001,
2023-07-27 17:00:00+02:00,94.67625,78.51,75.51,73.51,75.175,77.76,87.01,
2023-07-27 18:00:00+02:00,102.66875,76.01,73.8,69.9,74.84,78.84,84.84,
2023-07-27 19:00:00+02:00,108.91,86.53,87.41,83.1,81.71,85.56,71.0,
2023-07-27 20:00:00+02:00,117.1775,109.15,111.0,109.37,111.0,111.0,111.0,104.0
2023-07-27 21:00:00+02:00,116.5775,115.0,118.0,110.6,111.14,111.15,111.0,110.92
2023-07-27 22:00:00+02:00,113.34375,118.95,126.0,111.9,116.0,115.32,115.71,110.92
2023-07-27 23:00:00+02:00,105.69,112.75,114.2,110.3,114.0,110.26,109.25,95.66
2023-07-28 00:00:00+02:00,96.36375,105.01,105.7,109.8,,,,
2023-07-28 01:00:00+02:00,90.52375,103.2,105.2,108.18,,,,
2023-07-28 02:00:00+02:00,87.515,98.51,101.37,101.38,,,,
2023-07-28 03:00:00+02:00,87.49,98.0,99.69,97.19,,,,
2023-07-28 04:00:00+02:00,86.50375,93.75,96.75,94.25,81.28,,,
2023-07-28 05:00:00+02:00,92.8975,98.15,100.85,100.14,89.87,,,
2023-07-28 06:00:00+02:00,99.80125,104.0,105.7,102.7,98.0,,,
2023-07-28 07:00:00+02:00,110.3,109.02,111.02,111.02,111.02,112.13,,
2023-07-28 08:00:00+02:00,113.1175,110.0,112.99,113.19,112.99,114.1,,
